No.;Time;Comment;Scramble;Date;P.1
1016;4.94;;L' R U' R L R' L R b u;2023-09-05 22:45:59;4.94
1017;5.14;;U' B R' U L B' R U r' u;2023-09-05 22:46:21;5.14
1018;2.78;;R' B L' R' U R' L B' r' b;2023-09-05 22:46:38;2.78
1019;3.17;;L B' L' U' B U' L U r b u;2023-09-05 22:47:51;3.17
1020;6.13;;B' U L' B' L' B U' R' r b';2024-05-21 15:16:17;6.13
1021;4.86;;U' B R' U L B' L R U' r b;2024-05-21 15:16:47;4.86
1022;7.16;;U' L B U' L B U B' l' b' u';2024-05-21 15:17:06;7.16
1023;7.02;;U' L U' R' L' B' U B l' r u';2024-05-21 15:17:32;7.02
1024;5.03;;R' B' L' B' U L' B' R' u';2024-05-21 15:17:56;5.03
1025;6.40;;R' L B L U B L' B l r b';2024-05-21 15:18:17;6.40
1026;4.58;;R U' L' R' U' B R' B' l' r u;2024-05-21 15:33:56;4.58
1027;6.24;;R B R L B R' L B l' r u';2024-05-21 18:29:17;6.24
1028;5.63;;R' U R' B U L' R' L' l b' u';2024-05-21 18:29:39;5.63
1029;5.64;;U' B' U R' U' L' B U b u;2024-05-21 18:30:00;5.64
1030;6.60;;B' U' B R U B R' U' l' r u;2024-05-21 18:30:36;6.60
1031;6.40;;R B L R' L' B' U' L' l r';2024-05-21 18:30:58;6.40
1032;4.19;;B R' L' U R L' B' R l' r;2024-05-21 18:31:24;4.19
1033;7.66;;B L' U' B L' U B R l' r' u;2024-05-21 18:31:45;7.66
1034;5.61+;;L R U' B' L' B' L U' r b';2024-05-21 18:32:33;3.61
1035;5.13;;B' L R' B' L U' R' L' B' U' l' r u';2024-05-21 18:32:52;5.13
1036;8.07;;U L' U' L U' B L' U' l r b' u';2024-05-21 18:33:11;8.07
1037;4.34;;U L R' L U' R' B' R' r b' u';2024-05-21 18:33:36;4.34
1038;7.63;;L' U R' B' L B' U R' l b;2024-05-21 18:33:51;7.63
1039;6.82;;B' U B U B' R U L R' l r' b u;2024-05-21 18:34:18;6.82
1040;4.71;;R U' R' L U B' R U' b;2024-05-21 18:34:38;4.71
1041;4.65;;U B' L' R' U R' L' B' r;2024-05-21 18:34:51;4.65
1042;6.51;;R' U R B' L R' U' B l b';2024-05-21 18:35:22;6.51
1043;6.62;;R U R B' R L U R' U' l' b' u;2024-05-21 18:35:45;6.62
1044;4.94;;L R L B R L B' L' l r';2024-05-21 18:36:03;4.94
1045;4.44;;B R' U L' R B' L' R r b;2024-05-21 18:36:29;4.44
1046;4.38;;U R' L U R' L' B' R' l' r';2024-05-21 18:36:49;4.38
1047;7.08;;B' U' R B L R' U' L b;2024-05-21 18:37:12;7.08
1048;5.06;;B R' U' R' B U' B U R' l' r' b u';2024-05-21 18:37:33;5.06
1049;4.61;;R B' R B' U R' B R' L' u;2024-05-21 18:37:54;4.61
1050;6.73;;R B' R' U' R' B U' R' B' l r' b u;2024-05-21 18:38:19;6.73
1051;8.25;;B L' U R B L R L l' r b u;2024-05-21 18:38:41;8.25
1052;7.09;;B' U R U' L R' U B' b u;2024-05-21 18:39:04;7.09
1053;7.74;;B R L' U B' R B' U' R' l' r' u';2024-06-13 23:16:20;7.74
1054;8.54+;;R' U' L' U R L' U B' r' b' u;2024-06-13 23:16:41;6.54
1055;7.39;;L' U' R' L' B R' L U' l' r b u;2024-06-13 23:17:04;7.39
1056;5.88;;L B' R' U L' U' R L' U l r' b' u';2024-06-13 23:17:25;5.88
1057;5.72;;U B' L U' L' R' L B r b;2024-06-15 00:15:20;5.72
1058;4.11;;L' B' L' R L' B U' B L' l' r' u';2024-06-15 00:15:43;4.11
1059;6.33;;R' B U' R' B' L B' U' R l' r';2024-06-15 00:16:05;6.33
1060;7.41;;U B' U' R' U B' R' U l' r' b';2024-06-15 00:16:36;7.41
1061;6.44;;B L' B U R B' R' U' l' r b';2024-06-15 00:17:03;6.44
1062;6.48;;R U' B' U L' B' L' U l b' u;2024-06-15 00:17:26;6.48
1063;8.90;;R U L B U' R U' L b' u;2024-06-15 00:17:52;8.90
1064;5.57;;R L U L' R U B' U L' l' r b' u';2024-06-15 00:18:17;5.57
1065;5.86;;L' B' R L U R' U R' l r u;2024-06-15 00:18:48;5.86
1066;5.30;;L' R' L B U B' R U' l r b';2024-06-15 00:19:07;5.30
1067;3.32;;B' R B' R U' R B U l r' b;2024-06-15 00:19:24;3.32
1068;2.90;;U' R U' R' L U' L U b;2024-06-15 00:19:46;2.90
1069;11.17;;U R' B R B L' R' L l' r u;2024-06-15 00:20:04;11.17
1070;8.96;;R L' R B L' U' L' U l r' b' u;2024-06-15 00:20:32;8.96
1071;4.57;;L B' U R' L B L U' r b;2024-06-15 00:20:54;4.57
1072;6.80;;B R' L B' R L U L B l r b';2024-06-15 00:21:25;6.80
1073;7.56;;R U L R' L B' U' B' r b' u';2024-06-15 00:21:48;7.56
1074;7.16;;R L' B' L U' L' R' U R' l r b' u;2024-06-15 00:22:16;7.16
1075;5.84;;L B U' R' L' R' B' L U' l b';2024-06-15 00:22:46;5.84
1076;5.43;;L B' L' U' R L' B U' l' b' u';2024-06-15 00:23:13;5.43
1077;6.47;;B' U' R L B L' U' B l r b' u';2024-06-15 00:23:34;6.47
1078;9.10;;U B' R U L U L B l' r u;2024-06-15 00:23:58;9.10
1079;7.01;;R' U' L U' B L U L l r b' u;2024-06-15 00:24:52;7.01
1080;8.67;;R' B R B L' R U' L l b u';2024-06-16 14:09:04;8.67
1081;4.60;;B R L' R' B' L' U L l' b u';2024-06-16 14:09:29;4.60
1082;4.30;;L' B U L' R' B L' B' U' r' b u;2024-06-16 14:09:47;4.30
1083;5.98;;L' U L' R' U L B' L l' r;2024-06-16 14:10:07;5.98
1084;5.09;;U' R L' B' L' R' B U' l';2024-06-16 14:10:26;5.09
1085;6.74;;U' B' R' U' B' R' U' B' L' l' u;2024-06-16 14:10:44;6.74
1086;3.65;;R' U' B R U R L B' U u;2024-06-16 14:11:08;3.65
1087;4.37;;U' R' U R B' U R' L l' r' b u';2024-06-16 14:11:26;4.37
1088;6.38;;B' U' R' U R L' R' U l u;2024-06-16 14:11:58;6.38
1089;6.67;;L' B' R L R' U R' U l u';2024-06-16 14:12:38;6.67
1090;7.57;;R' B L' B L' B' U' R l' r b';2024-06-16 14:13:12;7.57
1091;5.58;;R' U L B' U' B' R' L u';2024-06-16 14:14:31;5.58
1092;6.92;;L B' R' L' B' U B' L r' b u';2024-06-16 14:15:32;6.92
1093;4.38;;B R U B' R U' L' R' L' l';2024-06-16 14:16:29;4.38
1094;6.31;;U B R U B' R' L B' R' l r' b';2024-06-16 14:17:11;6.31
1095;4.74;;U' L B U R' U' L B' l b' u;2024-06-16 14:18:02;4.74
1096;7.09;;L R' B U' R U' B L l' r b u';2024-06-16 14:18:31;7.09
1097;5.54;;R L' U' R U' R L U' l b;2024-06-17 22:01:59;5.54
1098;5.34;;L U B R' L' U R' L' r' u';2024-06-17 22:02:19;5.34
1099;5.87;;B U' L' U L' U' R' U' l';2024-06-17 22:02:37;5.87
1100;6.04;;B' R L B' R' L U' B' l b u';2024-06-17 22:03:02;6.04
1101;5.67;;U' L R U R' B' R' B l' r' b' u;2024-06-17 22:03:31;5.67
1102;3.74;;B' U B R' L R L R u;2024-06-17 22:03:55;3.74
1103;6.82;;U R' B L B' U R' U r u;2024-06-17 22:04:20;6.82
1104;8.55+;;B L' B L R B' R B u;2024-06-17 22:04:42;6.55
1105;2.82;;B L' R' L' U' L' U L l' r u';2024-06-17 22:05:03;2.82
1106;5.40;;R B' R U R' L R' L r' b u;2024-06-17 22:05:18;5.40
1107;4.64;;B' R' L U L' R' U L' l b';2024-06-17 22:05:36;4.64
1108;7.42;;R L B L' R' U B L' r' b;2024-06-17 22:05:54;7.42
1109;7.32;;R' B U' L R' B L R' L' r' b' u;2024-06-17 22:06:19;7.32
1110;5.59;;R' B' R' U' B U L R' b;2024-06-17 22:06:44;5.59
1111;5.07;;U' R' L' R' B' L R' L b u;2024-06-17 22:07:13;5.07
1112;4.58;;R L B' U R U R B' l' u;2024-06-17 22:09:33;4.58
1113;7.92;;B' U B U L R' U' B' l r u';2024-06-17 22:39:40;7.92
1114;5.58;;U' B' L B R' U B' R' L l r;2024-06-17 22:41:50;5.58
1115;7.27;;R B' R L' U' R' B' R' L' r;2024-06-17 22:42:13;7.27
1116;7.66;;U L R' B' U' B' U' L' l' b u';2024-06-17 22:43:30;7.66
1117;4.34;;R L B R' L' U' L' R' b;2024-06-17 22:47:22;4.34
1118;5.45;;R B' R U' L R' L R' l' b;2024-06-17 22:48:48;5.45
1119;6.43;;U' L R' B' L' U' B U l r' u;2024-06-17 22:50:30;6.43
1120;9.11;;B' L' U' B U' B L B l r' b u';2024-06-17 22:58:11;9.11
1121;4.97;;B U B' R' L R' B' L' l' r' b' u';2024-06-17 22:58:33;4.97
1122;6.71;;R B' U' R L U R' B' l' r b;2024-06-17 22:58:51;6.71
1123;4.88;;B R U L' B' R' U R';2024-06-17 22:59:18;4.88
1124;5.53;;L' B' L U L' B U L' l' b' u;2024-06-17 22:59:41;5.53
1125;3.78;;L R' L B R' U' R B' r u;2024-06-17 22:59:59;3.78
1126;6.05;;L' R' B' L B U L' R r' b' u;2024-06-17 23:00:18;6.05
1127;6.47;;L R B L' B' L' R B' b u;2024-06-17 23:00:35;6.47
1128;5.00;;R' B' U' L' R' B L U' r' b' u';2024-06-17 23:00:59;5.00
1129;4.81;;R' U B' L B' R U' L u';2024-06-18 12:25:46;4.81
1130;5.60;;U' R U' L' R U' L' R b u';2024-06-18 12:26:16;5.60
1131;4.71;;R U R B' L B L' B l r' b' u;2024-06-18 12:26:42;4.71
1132;6.13;;R' L' R' L' U B' U' B' r' b' u;2024-06-18 12:27:21;6.13
1133;6.58;;B L' B U' R' U B' R' l' r' b' u';2024-06-18 12:28:16;6.58
1134;7.06;;L' U B L B' U B U' l' r b' u';2024-06-18 12:28:39;7.06
1135;8.38;;R' U B' U' B' L U' B l r b u';2024-06-18 12:29:14;8.38
1136;10.05;;U' B' U' L' U R L' B l' r b u;2024-06-18 12:29:44;10.05
1137;5.68;;B U R' L R U' L' R' l' r' b';2024-06-18 12:30:15;5.68
1138;6.97;;L R U' L' B' L' U' L l b;2024-06-18 12:30:48;6.97
1139;4.97;;B' U R' U' R' U B' R U' b u;2024-06-18 12:31:21;4.97
1140;3.34;;L R' B' U' L U' R B' U';2024-06-18 12:31:44;3.34
1141;4.77;;U B' U' R' U L U' L' b u;2024-06-18 12:32:01;4.77
1142;5.62;;U R L U' L R' L B' U' l r' u;2024-06-18 12:32:33;5.62
1143;5.41;;B R' U R' L U B' L' l' r u';2024-06-18 12:33:00;5.41
1144;5.06;;R L U' R' U R' L B' l r' b u';2024-06-18 12:33:21;5.06
1145;6.00;;L U B' L U L R U L' l r b u';2024-06-18 12:36:59;6.00
1146;11.71;;U' B R' B' U' R' B' U l' r' b' u';2024-06-18 12:37:23;11.71
1147;7.42+;;B R U' B' U' B' U R' L' l' r';2024-06-19 14:50:07;5.42
1148;7.24;;R' B U' L' R' L' R' B r;2024-06-19 14:52:55;7.24
1149;5.62;;B U' L' R' U R' U' R U' b' u;2024-06-19 14:54:06;5.62
1150;5.19;;L' B U R' L' U L' U l r' b u;2024-06-19 14:54:36;5.19
1151;7.82;;B R' U R' B' L' R' U' l' r b u;2024-06-19 14:55:30;7.82
1152;6.83;;U B' U' R B' R L U B r b;2024-06-19 17:29:56;6.83
1153;7.54;;R B L U' B L' R' U l u';2024-06-19 17:30:24;7.54
1154;7.92;;R U R' U' B' R' B' U l' r';2024-06-19 17:31:47;7.92
1155;7.66;;R' U' R L' R U B' R' U' r u;2024-06-19 17:32:15;7.66
1156;4.79;;R' L' U L' R B' L' B l' r b';2024-06-19 17:32:38;4.79
1157;6.96;;R L' R L R' U' B U l' r' b;2024-06-19 17:33:00;6.96
1158;3.67;;R' B' R' U' L B' L' U' r u;2024-06-19 17:33:26;3.67
1159;6.62;;B' L U R U' R B' R' L r' b';2024-06-19 17:33:48;6.62
1160;6.26;;L' R L' B U' R' L R' l' u;2024-06-19 17:34:14;6.26
1161;7.55;;B' U R L' R' U R' B' b' u;2024-06-19 17:34:39;7.55
1162;4.52;;B L R' L U R U' L' l u';2024-06-19 17:35:02;4.52
1163;5.36;;B' L' U R U L' B' R' B' l r u;2024-06-19 17:36:15;5.36
1164;6.04;;L' R' B L' B' L' B' R U' l' r' b';2024-06-19 17:36:51;6.04
1165;5.44;;U' R L' B R' B' R B' r b;2024-06-19 17:37:45;5.44
1166;5.43;;U' L' U' B' U' B' R U' l' r b u';2024-06-19 17:38:04;5.43
1167;6.61;;R' U B' L' B' U R L' l' r b';2024-06-19 17:38:24;6.61
1168;6.15;;U' R L' R U B' R' L r';2024-06-19 17:39:07;6.15
1169;5.94;;B L B' L B R L' U r' b u;2024-06-19 17:39:31;5.94
1170;5.07;;U L B' L B U L U' l' r' u';2024-06-19 17:40:02;5.07
1171;3.96;;L R B' L' U R' U' B l b u';2024-06-19 17:40:23;3.96
1172;5.05;;L U L' R' U B L' B' r' b';2024-06-19 17:40:40;5.05
1173;5.77;;R' L' R U' L' U' L R l' b u;2024-06-19 17:41:01;5.77
1174;6.69+;;L R B U' L' B' U B' l r' u';2024-06-19 17:41:23;4.69
1175;4.63;;U' L R' L' B U B U' l b' u;2024-06-19 17:41:46;4.63
1176;4.57;;B' R' U R L U' R' U' l r' b;2024-06-19 17:42:08;4.57
1177;6.76;;R U L' B U R' U L' l r u';2024-06-19 17:42:40;6.76
1178;5.36;;U L U R' B L' U' L B' l' r u';2024-06-19 17:43:09;5.36
1179;4.56;;R U B' R B' R B' R' U' l u';2024-06-19 17:43:34;4.56
1180;5.28;;L' U' B' L B' U R' B L' u;2024-06-19 17:43:57;5.28
1181;6.06;;R' U B' U L' R U' B l' r';2024-06-19 17:44:18;6.06
1182;6.32;;U L R' U' L B' U' B' r u;2024-06-19 17:44:49;6.32
1183;6.39+;;L' R' L' U R' U R' U r' b';2024-06-19 17:45:17;4.39
1184;5.50;;B' U B' U' R B U' B r' b' u;2024-06-19 17:45:42;5.50
1185;6.32;;L R U L' R' L' U' L b u;2024-06-19 17:46:19;6.32
1186;4.60;;R L' B' R' B' L R' B' l' r' b';2024-06-19 17:46:39;4.60
1187;7.31;;L B' U B' U L B L l b u';2024-06-19 17:47:11;7.31
1188;6.46;;B U R U L' R L U' l' r' u;2024-06-19 17:47:38;6.46
1189;3.97;;R B' L B U' R B' R' l b;2024-06-19 17:47:57;3.97
1190;4.97;;L B R' U' L' U' B R' l' b';2024-06-19 17:48:21;4.97
1191;7.18;;B R B' U' L R B U' B' l r b u';2024-06-19 17:48:58;7.18
1192;5.52;;L' U' B R U' L R' B R' l r' b;2024-06-19 17:49:28;5.52
1193;5.59;;U L' B' U' B' L' U B' R l' b';2024-06-19 17:49:48;5.59
1194;5.68;;R L' U' R' B L' R U' r u';2024-06-19 17:50:09;5.68
1195;6.61;;U R' L R B' U' L' R u;2024-06-19 17:50:32;6.61
1196;5.08;;R' L' U B' U' R' U R' l r b u;2024-06-19 17:51:04;5.08
1197;5.19;;B' U R B' U' B L' R l b;2024-06-19 17:51:45;5.19
1198;5.54;;B' U B' U R' L U' L r' b;2024-06-19 17:52:01;5.54
1199;4.45;;U L U' R' L U B' R L u';2024-06-19 17:52:58;4.45
1200;4.69;;R' L' R' B R' U' R U l b u';2024-06-19 17:53:24;4.69
1201;7.66;;B U B L' R B' U B' R r' b' u';2024-06-20 13:11:56;7.66
1202;6.33;;B U' L B L U L' U l' r' b;2024-06-20 13:12:20;6.33
1203;6.04;;R' B' U' B' U' B' L' U';2024-06-20 13:12:49;6.04
1204;6.33;;B L R' B U' L' B L l' r b' u;2024-06-20 13:13:14;6.33
1205;5.88;;L R' U R U' L B' R' l r' b' u;2024-06-20 13:14:41;5.88
1206;8.42;;U L B L B U' B' U l' r b u';2024-06-20 13:15:11;8.42
1207;6.50;;B' L R' U R' L R' B' U' l r' b' u;2024-06-20 13:15:34;6.50
1208;6.75;;L' R' L' U R' L' U' L' l' r b;2024-06-20 13:15:57;6.75
1209;5.62;;R U B' U' L B' R' L l r b' u;2024-06-20 13:16:32;5.62
1210;7.67;;U' L U B' L' R B U L' b u';2024-06-20 13:16:54;7.67
1211;6.17;;U' L B' U' R L B U' r' b u;2024-06-20 13:17:20;6.17
1212;7.35;;L B R U' B' R U B' L' U' l' r b u;2024-06-20 13:17:48;7.35
1213;6.27;;B' L R L B' U R L' r' u;2024-06-20 13:18:13;6.27
1214;5.51;;R B U B U B R' U' l' b u;2024-06-20 13:18:40;5.51
1215;8.59;;U' L U R B' L' U L R' l r' b' u';2024-06-20 13:19:02;8.59
1216;7.34;;R L' R L' U' L' U' B l r b;2024-06-20 22:45:05;7.34
1217;4.47;;L B R' L' U B R' L l u';2024-06-20 22:45:50;4.47
1218;6.85;;B U B R L' U' R U l' r' b u';2024-06-20 22:46:12;6.85
1219;4.35;;B' R' B R L' B L' B l;2024-06-20 22:49:16;4.35
1220;7.75;;R L U' B' U L B' R b u;2024-06-20 22:49:45;7.75
1221;4.61;;R' U' B U' R U L' B' r u';2024-06-20 22:50:14;4.61
1222;3.26;;U L' U B' L' B' U B' r' b';2024-06-20 22:50:35;3.26
1223;6.42;;U' R' B' R U' B R' L R' l r b';2024-06-20 22:51:04;6.42
1224;7.24+;;U B' L R' B U L' B r';2024-06-20 22:51:27;5.24
1225;5.66;;R L B L' U R' L U l b;2024-06-20 22:51:48;5.66
1226;4.42;;L' U' L' B' L' U' R' L' l' b;2024-06-20 22:52:11;4.42
1227;6.03;;L' B U L B U' B U B' l' b' u;2024-06-20 22:52:45;6.03
1228;6.40;;B R B L B R U' B U' l r' b' u;2024-06-20 22:53:22;6.40
1229;4.76;;L U' R' L U B L B' R l b' u';2024-06-20 22:53:55;4.76
1230;4.98;;L' R B' L U' L' R U L' r' u';2024-06-20 22:54:22;4.98
1231;4.99;;B R B R L U' B U b';2024-06-20 22:54:46;4.99
1232;9.09;;B U' R B' U B' L B' L' l' r b u;2024-06-20 22:55:14;9.09
1233;7.46;;L' U L' U R' B U B' l r b' u';2024-06-20 22:55:39;7.46
1234;5.72;;B U B' L U B' U B l r' b u;2024-06-20 22:56:06;5.72
1235;6.40;;U' L B' R B U' B U b' u;2024-06-20 22:56:40;6.40
1236;5.71;;R' B' R' L R U R U' l r b';2024-06-20 22:57:05;5.71
1237;5.10;;L' B' L' U' L' B' U L' R' l' b' u';2024-06-20 22:57:30;5.10
1238;4.92;;U R L B' R B' L' B' l r;2024-06-20 22:57:51;4.92
1239;7.83;;U R' U' L' B R' B R' l' r u;2024-06-20 22:58:18;7.83
1240;3.92;;R' L B' R B R U' L' R r u';2024-06-20 22:58:45;3.92
1241;5.41;;B L B R B' R U L' B';2024-06-20 22:59:03;5.41
1242;7.38;;R U L' R' U' L R L' l' u';2024-06-20 22:59:28;7.38
1243;8.53;;U L R U' R' B' L U' l r u;2024-06-20 22:59:53;8.53
1244;6.32;;R L' B R' L U R' B l' b u;2024-06-20 23:00:49;6.32
1245;6.18;;U' R' L' B' R' L U' R l' r b u;2024-06-20 23:01:09;6.18
1246;7.51+;;L U B' R' U B L' B' R';2024-07-08 23:58:33;5.51
1247;5.98;;U' L' R B R' L' B U' R r b u;2024-07-08 23:58:53;5.98
1248;4.55;;B R L' B' U' B' L B r';2024-07-08 23:59:12;4.55
1249;8.21;;R' U L' B' R U R B' l' b u';2024-07-08 23:59:33;8.21
1250;5.58;;B R L' R L' R U L b u';2024-07-08 23:59:53;5.58
1251;8.49;;U' B R' L' U' R B L r' b' u';2024-07-09 00:00:16;8.49
1252;4.98;;B U' B' L U B' R B' l' r u';2024-07-10 00:19:09;4.98
1253;8.30;;B R L' B' U R B' R l r' b u';2024-07-10 00:19:33;8.30
1254;7.93;;L U B L' R' L U R' l' r' b u';2024-07-10 00:20:00;7.93
1255;10.88;;R' B R' L' R U' L U' l r' b;2024-08-05 23:53:22;10.88
1256;6.54;;B' R' B U' L U B R b' u';2024-08-05 23:53:43;6.54
1257;3.57;;B' L' U' B L' B' U' L' B' l' r;2024-08-05 23:54:03;3.57
1258;7.59;;L' R L' U B R' U' R' l b u';2024-08-05 23:54:44;7.59
1259;7.82;;U' R' L' U' L U' B' R U' l u;2025-06-04 18:16:32;7.82
1260;6.12;;U' B' U' L R U B' R l' r' b' u';2025-06-04 18:16:58;6.12
1261;6.55;;L' U R U' L' R' B' L' U' r' b' u;2025-06-04 18:17:21;6.55
1262;5.27;;U' L' U' R B' R' B' L' U' l r u';2025-06-04 18:17:47;5.27
1263;8.59;;B' U' B U B R L' U' l b;2025-06-04 18:18:08;8.59
1264;5.57;;B' U' L U' B' R' L' U' l b' u';2025-06-04 18:18:39;5.57
1265;7.24;;B U' L B' U L B' U B' l' r u';2025-06-04 18:19:11;7.24
1266;5.41;;L' U R L' R B' R' U l b;2025-06-04 18:19:35;5.41
1267;8.26;;R' B' L' R B L' U L' l r' b;2025-06-04 18:19:57;8.26
1268;4.37;;U' L' U R L R' L' R' r;2025-06-04 18:20:27;4.37
1269;7.23;;R' U' R' B R L' U B U' l r' u;2025-06-04 18:20:54;7.23
1270;7.22;;B L' R' B' R U B' L' b u';2025-06-04 18:21:23;7.22
1271;6.89;;L' U' R' U R' B' L B U' l r u;2025-06-04 18:21:45;6.89
1272;6.70;;L R' U B' U R B' U l' r' b u';2025-06-04 18:22:12;6.70
1273;2.89;;B' R B' L' R' B U R' l;2025-06-04 18:22:31;2.89
1274;6.11;;L B U' B' R B U L b u';2025-06-04 18:23:35;6.11
1275;5.92+;;R' L' U B' U L' R B l';2025-06-04 18:23:53;3.92
1276;8.51;;U' B' R' L' U' L R' U l u;2025-06-04 18:24:09;8.51
1277;5.38;;L' R' L' U R L' B' R' U' l r;2025-06-04 18:24:40;5.38
1278;6.79;;B R' L' U B' U L U l' r' b';2025-06-04 18:25:01;6.79
1279;6.69;;U' R' L' U' R B' L R' r b';2025-06-04 18:25:27;6.69
1280;6.66;;L' U' L R' U' B U' L U' l r' u;2025-06-04 18:25:59;6.66
1281;3.55;;B L U L' U B' L' R l r u;2025-06-04 18:26:19;3.55
1282;6.38;;R B' U' R L U L' U' l' r b' u';2025-06-07 14:47:17;6.38
1283;5.23;;R L U' B L' B R' U' l' b u;2025-06-07 14:47:43;5.23
1284;7.18;;U' B R B L' B' L' U l r' u';2025-06-07 14:48:05;7.18
1285;6.50;;R B' L' U B U' L U' r';2025-06-07 14:48:33;6.50
1286;6.20;;R L' U' L' R' L' R' L' U' l u;2025-06-07 14:48:56;6.20
1287;5.11;;R B L U L B R' B b' u;2025-06-07 14:49:19;5.11
1288;6.97;;L B' L U L' U' R' U' l' r;2025-06-07 14:49:43;6.97
1289;4.45;;B' L' B L U B R' U r' u';2025-06-07 14:50:07;4.45
1290;5.72;;B' L' U B' R' L' B' U' l r b' u';2025-06-07 14:50:26;5.72
1291;7.68;;R U' L B' U' L B R' U l u;2025-06-07 14:50:54;7.68
1292;2.39;;R U' B L B R B' U l b';2025-06-07 14:51:58;2.39
1293;5.29;;U B' R' U R B' U' R' b u;2025-07-11 08:43:05;5.29
1294;6.04;;R U L B' U B' U L' r' b' u';2025-07-25 00:29:03;6.04
1295;7.07;;R' U' B' R' B L U' R l' r' u;2025-07-25 00:29:46;7.07
1296;9.55;;L B' U L B L R' L' r' b u';2025-07-25 00:38:08;9.55
1297;8.33;;U' B R' B' U R B' L l r b' u';2025-07-25 00:38:39;8.33
1298;5.02;;L R' L B U' R U' B' U' l b';2025-08-23 23:39:42;5.02
1299;7.07;;L U R' B' L U L B l b;2025-08-23 23:40:27;7.07
1300;4.29;;U B' L R' L B' L B' l b;2025-08-23 23:40:55;4.29
1301;5.12;;L B' U R U' B L R b';2025-08-23 23:41:15;5.12
1302;7.70;;R' U' L' R L' U R U' r' u;2025-08-23 23:41:39;7.70
1303;5.60;;B L B' R' L R' L B l' r' b' u;2025-08-23 23:42:20;5.60
1304;7.32;;B U R' U B R' L' U r' b' u;2025-08-23 23:42:50;7.32
1305;7.36;;R U' L B L B R U' b u;2026-01-24 00:59:19;7.36
1306;7.46;;U' R' L U B' U B' L' U' l' r b u;2026-01-24 00:59:52;7.46
1307;5.46;;L' U B' U' R U L' U r b;2026-01-24 01:00:32;5.46
1308;5.39;;B' U B R' U' L B L l b u;2026-01-24 01:01:00;5.39
1309;7.83;;U R B' U' R L B' R l r u;2026-01-24 01:01:23;7.83
1310;8.17;;R' U L' B' R B L' B' l r b' u;2026-01-24 01:01:48;8.17
1311;6.84;;U' L R U' R B' R' U' l r b u;2026-01-24 01:02:22;6.84
1312;7.48;;B' U' B' U' B' U' R U' l' r b';2026-01-24 01:02:43;7.48
1313;5.60;;B R' U L B U' R' U' l b' u;2026-01-24 01:03:04;5.60
1314;6.97;;B' R' B' U' B R L U' l b' u';2026-01-24 01:03:42;6.97
1315;9.64;;U' L' U' L B' R' U' L' l' b u';2026-01-24 01:04:15;9.64
1316;7.24;;L' R' U R U R' B U L' l r' b' u';2026-01-27 18:12:38;7.24
1317;6.78;;B R L U' B' L' B' L' b' u';2026-01-27 18:13:03;6.78
1318;5.33;;R L' B L U' L' U' L' r b;2026-01-27 18:13:23;5.33
1319;6.05;;U' L B L U R' L' R' U' r' u;2026-01-27 18:13:45;6.05
1320;5.82;;B' U' L' R L B' U R l';2026-01-27 18:14:03;5.82
1321;11.32;;R U' R U B' U B' L l' r' b u;2026-01-27 18:14:24;11.32
1322;6.78;;U' L R' U' L' B R L l b u';2026-01-27 18:14:51;6.78
1323;6.06;;L' R U L' R' L' U B l' b' u';2026-01-27 18:15:11;6.06
1324;3.54;;U B' R B' R' B U L l' r b;2026-01-27 18:15:39;3.54
1325;5.89;;B' U' R L B R' U' L U' l' r b' u;2026-01-27 18:16:01;5.89
1326;6.45;;L' U B R' U' R B L' l r b u;2026-01-27 18:16:29;6.45
1327;5.29;;B' L' B L' R L' R L' r' b' u';2026-01-27 18:16:51;5.29
1328;3.64;;U' R' L' U' L' U' L U' l' r';2026-01-27 18:17:11;3.64
1329;4.21;;U R' L B' R' B' R L r b';2026-01-27 18:17:29;4.21
1330;5.58;;B' L B U B R U' R' U' r b u';2026-01-27 18:17:56;5.58
1331;4.61;;R' L' U' B' R' U' R U' l b u';2026-01-27 18:18:18;4.61
1332;6.85;;L' R' L' R' U L' U L' U' r' b' u;2026-01-27 18:18:38;6.85
1333;7.31;;R B' R' U' L B R' L' l' r' b';2026-01-27 18:18:59;7.31
1334;8.31;;L' R' U' B' R' B' U L' U' l' b' u';2026-01-27 18:19:24;8.31
1335;8.29;;U' L' R L' B' U B' U l r' u;2026-01-27 18:19:58;8.29
1336;6.11;;R' U' B L U' R U R' l u;2026-01-27 18:20:18;6.11
1337;5.64;;R L U' L' R' B U R' U' l' r' b;2026-01-27 18:20:37;5.64
1338;5.88;;U L' U L' R B R U L b;2026-01-27 18:20:57;5.88
1339;5.07;;L R U B' L' U L U l' r' u;2026-01-27 18:21:14;5.07
1340;7.12;;R' U B' R' U B' R U l' r b' u';2026-01-27 18:21:33;7.12
1341;7.01;;L' R' B U R B' R' U r' u;2026-01-27 18:21:59;7.01
1342;4.25;;B' L R L' U' R' B' L b;2026-01-27 18:22:22;4.25
1343;5.34;;R U L' B' R' L R' U' l u;2026-01-27 18:22:49;5.34
1344;8.66;;U B L' U B' R' B R' L;2026-01-27 18:23:26;8.66
1345;3.67;;R' B L' R' L R' L' U' l' r;2026-01-27 18:23:51;3.67
1346;9.71;;R B' L U' R' B R L U' l b u';2026-01-27 18:24:07;9.71
1347;6.29;;R' U' R B' U' B R U l b;2026-01-27 18:24:29;6.29
